Ano,UF,Código do Município,Municipio,PIB x 1000,PIB per capita x 1 ,chave
2018,MT,5101308,ARENAPOLIS,167264.328,17218.89,2018ARENAPOLIS
2015,GO,5202353,ARENOPOLIS,94532.671,30832.57,2015ARENOPOLIS
2016,GO,5202353,ARENOPOLIS,92613.13,30758.26,2016ARENOPOLIS
2017,GO,5202353,ARENOPOLIS,125318.668,42380.34,2017ARENOPOLIS
2018,GO,5202353,ARENOPOLIS,142408.818,52959.77,2018ARENOPOLIS
2015,RN,2401206,ARES,275386.942,19611.66,2015ARES
2016,RN,2401206,ARES,293291.184,20689.28,2016ARES
2017,RN,2401206,ARES,362316.889,25324.45,2017ARES
2018,RN,2401206,ARES,447728.234,31547.93,2018ARES
2015,MG,3104403,ARGIRITA,25948.461,8978.71,2015ARGIRITA
2016,MG,3104403,ARGIRITA,30604.279,10648.67,2016ARGIRITA
2017,MG,3104403,ARGIRITA,32166.417,11250.93,2017ARGIRITA
2018,MG,3104403,ARGIRITA,33113.125,12036.76,2018ARGIRITA
2015,MG,3104452,ARICANDUVA,42833.878,8369.26,2015ARICANDUVA
2016,MG,3104452,ARICANDUVA,37992.624,7368.62,2016ARICANDUVA
2017,MG,3104452,ARICANDUVA,43945.074,8464.0,2017ARICANDUVA
2018,MG,3104452,ARICANDUVA,51685.804,9956.81,2018ARICANDUVA
2015,MG,3104502,ARINOS,197833.026,10857.42,2015ARINOS
2016,MG,3104502,ARINOS,203918.756,11184.66,2016ARINOS
2017,MG,3104502,ARINOS,205321.941,11254.83,2017ARINOS
2018,MG,3104502,ARINOS,218641.282,12222.79,2018ARINOS
2015,MT,5101407,ARIPUANA,593820.688,28746.71,2015ARIPUANA
2016,MT,5101407,ARIPUANA,688044.121,32746.85,2016ARIPUANA
2017,MT,5101407,ARIPUANA,709641.632,33227.59,2017ARIPUANA
2018,MT,5101407,ARIPUANA,818257.439,37215.51,2018ARIPUANA
2015,RO,1100023,ARIQUEMES,2037798.613,19518.96,2015ARIQUEMES
2016,RO,1100023,ARIQUEMES,2184346.102,20627.28,2016ARIQUEMES
2017,RO,1100023,ARIQUEMES,2287910.379,21313.62,2017ARIQUEMES
2018,RO,1100023,ARIQUEMES,2463773.26,23206.36,2018ARIQUEMES
2015,SP,3503703,ARIRANHA,584094.987,62961.62,2015ARIRANHA
2016,SP,3503703,ARIRANHA,653298.761,69759.61,2016ARIRANHA
2017,SP,3503703,ARIRANHA,770043.863,81477.5,2017ARIRANHA
2018,SP,3503703,ARIRANHA,728583.054,76108.12,2018ARIRANHA
2015,PR,4101853,ARIRANHA DO IVAI,75591.762,32043.99,2015ARIRANHA DO IVAI
2016,PR,4101853,ARIRANHA DO IVAI,78928.318,33874.81,2016ARIRANHA DO IVAI
2017,PR,4101853,ARIRANHA DO IVAI,78978.483,34323.55,2017ARIRANHA DO IVAI
2018,PR,4101853,ARIRANHA DO IVAI,88577.982,41179.91,2018ARIRANHA DO IVAI
2015,RJ,3300233,ARMACAO DOS BUZIOS,2282739.492,73477.95,2015ARMACAO DOS BUZIOS
2016,RJ,3300233,ARMACAO DOS BUZIOS,1472824.312,46499.47,2016ARMACAO DOS BUZIOS
2017,RJ,3300233,ARMACAO DOS BUZIOS,1713498.726,53115.27,2017ARMACAO DOS BUZIOS
2018,RJ,3300233,ARMACAO DOS BUZIOS,2550286.564,76723.42,2018ARMACAO DOS BUZIOS
2015,SC,4201505,ARMAZEM,160100.956,19194.46,2015ARMAZEM
2016,SC,4201505,ARMAZEM,165510.237,19631.15,2016ARMAZEM
2017,SC,4201505,ARMAZEM,168494.647,19776.37,2017ARMAZEM
2018,SC,4201505,ARMAZEM,190726.408,22211.06,2018ARMAZEM
2015,CE,2301505,ARNEIROZ,46164.803,5940.65,2015ARNEIROZ
2016,CE,2301505,ARNEIROZ,50166.058,6453.06,2016ARNEIROZ
2017,CE,2301505,ARNEIROZ,53341.656,6858.9,2017ARNEIROZ
2018,CE,2301505,ARNEIROZ,54124.119,6907.11,2018ARNEIROZ
2015,PI,2200905,AROAZES,40362.517,7003.73,2015AROAZES
2016,PI,2200905,AROAZES,43305.348,7524.82,2016AROAZES
2017,PI,2200905,AROAZES,45273.34,7876.36,2017AROAZES
2018,PI,2200905,AROAZES,48660.231,8326.53,2018AROAZES
2015,PB,2501302,AROEIRAS,130726.556,6807.26,2015AROEIRAS
2016,PB,2501302,AROEIRAS,137080.227,7147.79,2016AROEIRAS
2017,PB,2501302,AROEIRAS,141195.402,7371.59,2017AROEIRAS
2018,PB,2501302,AROEIRAS,153912.76,8020.47,2018AROEIRAS
2015,PI,2200954,AROEIRAS DO ITAIM,15388.922,6255.66,2015AROEIRAS DO ITAIM
2016,PI,2200954,AROEIRAS DO ITAIM,16567.141,6734.61,2016AROEIRAS DO ITAIM
2017,PI,2200954,AROEIRAS DO ITAIM,17960.578,7152.76,2017AROEIRAS DO ITAIM
2018,PI,2200954,AROEIRAS DO ITAIM,21584.507,8461.19,2018AROEIRAS DO ITAIM
2015,PI,2201002,ARRAIAL,27615.417,5913.37,2015ARRAIAL
2016,PI,2201002,ARRAIAL,32283.582,6924.84,2016ARRAIAL
2017,PI,2201002,ARRAIAL,34281.57,7362.88,2017ARRAIAL
2018,PI,2201002,ARRAIAL,37151.749,7846.2,2018ARRAIAL
2015,RJ,3300258,ARRAIAL DO CABO,801488.624,27545.4,2015ARRAIAL DO CABO
2016,RJ,3300258,ARRAIAL DO CABO,664032.006,22837.02,2016ARRAIAL DO CABO
2017,RJ,3300258,ARRAIAL DO CABO,724387.915,24719.76,2017ARRAIAL DO CABO
2018,RJ,3300258,ARRAIAL DO CABO,1291931.723,42927.02,2018ARRAIAL DO CABO
2015,TO,1702406,ARRAIAS,129115.905,11979.58,2015ARRAIAS
2016,TO,1702406,ARRAIAS,143068.742,13306.24,2016ARRAIAS
2017,TO,1702406,ARRAIAS,159681.51,14885.94,2017ARRAIAS
2018,TO,1702406,ARRAIAS,185519.909,17500.23,2018ARRAIAS
2015,RS,4301008,ARROIO DO MEIO,938773.941,46833.32,2015ARROIO DO MEIO
2016,RS,4301008,ARROIO DO MEIO,1047951.087,51976.54,2016ARROIO DO MEIO
2017,RS,4301008,ARROIO DO MEIO,1090730.491,53804.78,2017ARROIO DO MEIO
2018,RS,4301008,ARROIO DO MEIO,1219234.209,59080.01,2018ARROIO DO MEIO
2015,RS,4301073,ARROIO DO PADRE,44519.689,15442.14,2015ARROIO DO PADRE
2016,RS,4301073,ARROIO DO PADRE,51251.203,17703.35,2016ARROIO DO PADRE
2017,RS,4301073,ARROIO DO PADRE,58752.169,20217.54,2017ARROIO DO PADRE
2018,RS,4301073,ARROIO DO PADRE,45520.641,15583.92,2018ARROIO DO PADRE
2015,RS,4301057,ARROIO DO SAL,184004.665,20945.32,2015ARROIO DO SAL
2016,RS,4301057,ARROIO DO SAL,202743.771,22726.57,2016ARROIO DO SAL
2017,RS,4301057,ARROIO DO SAL,229881.054,25401.22,2017ARROIO DO SAL
2018,RS,4301057,ARROIO DO SAL,223606.093,22719.58,2018ARROIO DO SAL
2015,RS,4301206,ARROIO DO TIGRE,298447.619,22412.71,2015ARROIO DO TIGRE
2016,RS,4301206,ARROIO DO TIGRE,312583.94,23409.27,2016ARROIO DO TIGRE
2017,RS,4301206,ARROIO DO TIGRE,335583.443,25065.99,2017ARROIO DO TIGRE
2018,RS,4301206,ARROIO DO TIGRE,335608.776,25173.18,2018ARROIO DO TIGRE
2015,RS,4301107,ARROIO DOS RATOS,227102.532,15996.52,2015ARROIO DOS RATOS
2016,RS,4301107,ARROIO DOS RATOS,231625.703,16280.71,2016ARROIO DOS RATOS
2017,RS,4301107,ARROIO DOS RATOS,235707.247,16535.06,2017ARROIO DOS RATOS
2018,RS,4301107,ARROIO DOS RATOS,261654.597,18526.84,2018ARROIO DOS RATOS
2015,RS,4301305,ARROIO GRANDE,508769.797,26849.43,2015ARROIO GRANDE
2016,RS,4301305,ARROIO GRANDE,509072.537,26885.27,2016ARROIO GRANDE
2017,RS,4301305,ARROIO GRANDE,603209.5,31878.74,2017ARROIO GRANDE
2018,RS,4301305,ARROIO GRANDE,543340.842,29608.24,2018ARROIO GRANDE
2015,SC,4201604,ARROIO TRINTA,81216.443,22794.4,2015ARROIO TRINTA
2016,SC,4201604,ARROIO TRINTA,89756.966,25184.33,2016ARROIO TRINTA
2017,SC,4201604,ARROIO TRINTA,92187.648,25866.34,2017ARROIO TRINTA
2018,SC,4201604,ARROIO TRINTA,89321.528,25153.91,2018ARROIO TRINTA
2015,SP,3503802,ARTUR NOGUEIRA,930383.338,18516.57,2015ARTUR NOGUEIRA
2016,SP,3503802,ARTUR NOGUEIRA,1044279.417,20425.6,2016ARTUR NOGUEIRA
2017,SP,3503802,ARTUR NOGUEIRA,1099912.275,21157.86,2017ARTUR NOGUEIRA
2018,SP,3503802,ARTUR NOGUEIRA,1184269.482,22156.59,2018ARTUR NOGUEIRA
2015,GO,5202502,ARUANA,160142.421,18310.36,2015ARUANA
2016,GO,5202502,ARUANA,162680.886,18186.8,2016ARUANA
2017,GO,5202502,ARUANA,209022.945,22874.04,2017ARUANA
2018,GO,5202502,ARUANA,221514.599,22990.62,2018ARUANA
2015,SP,3503901,ARUJA,4808031.09,57280.06,2015ARUJA
2016,SP,3503901,ARUJA,4829482.174,56684.73,2016ARUJA
2017,SP,3503901,ARUJA,5415782.377,62660.91,2017ARUJA
2018,SP,3503901,ARUJA,6155414.339,69588.09,2018ARUJA
2015,SC,4201653,ARVOREDO,95565.498,42080.8,2015ARVOREDO
2016,SC,4201653,ARVOREDO,91388.569,40330.35,2016ARVOREDO
2017,SC,4201653,ARVOREDO,87210.306,38571.56,2017ARVOREDO
2018,SC,4201653,ARVOREDO,100362.837,44685.15,2018ARVOREDO
2015,RS,4301404,ARVOREZINHA,224150.229,21156.23,2015ARVOREZINHA
2016,RS,4301404,ARVOREZINHA,247517.102,23339.66,2016ARVOREZINHA
2017,RS,4301404,ARVOREZINHA,256778.667,24192.45,2017ARVOREZINHA
2018,RS,4301404,ARVOREZINHA,248601.002,23846.62,2018ARVOREZINHA
2015,SC,4201703,ASCURRA,147713.819,18983.91,2015ASCURRA
2016,SC,4201703,ASCURRA,157750.526,20149.51,2016ASCURRA
2017,SC,4201703,ASCURRA,192659.428,24458.48,2017ASCURRA
2018,SC,4201703,ASCURRA,196977.832,24968.67,2018ASCURRA
2015,SP,3503950,ASPASIA,20693.052,11197.54,2015ASPASIA
2016,SP,3503950,ASPASIA,31946.967,17315.43,2016ASPASIA
2017,SP,3503950,ASPASIA,33421.33,18144.04,2017ASPASIA
2018,SP,3503950,ASPASIA,35205.302,19290.58,2018ASPASIA
2015,PR,4101903,ASSAI,412397.213,25437.78,2015ASSAI
2016,PR,4101903,ASSAI,394256.939,24481.93,2016ASSAI
2017,PR,4101903,ASSAI,394930.925,24684.73,2017ASSAI
2018,PR,4101903,ASSAI,396576.239,25938.66,2018ASSAI
2015,CE,2301604,ASSARE,160024.547,6919.68,2015ASSARE
2016,CE,2301604,ASSARE,151368.781,6527.05,2016ASSARE
2017,CE,2301604,ASSARE,219084.723,9421.38,2017ASSARE
2018,CE,2301604,ASSARE,162680.071,6947.09,2018ASSARE
2015,SP,3504008,ASSIS,2710980.634,26683.67,2015ASSIS
2016,SP,3504008,ASSIS,3065889.24,29978.97,2016ASSIS
2017,SP,3504008,ASSIS,3323418.67,32290.03,2017ASSIS
2018,SP,3504008,ASSIS,3363335.667,32443.96,2018ASSIS
2015,AC,1200054,ASSIS BRASIL,77234.378,11462.51,2015ASSIS BRASIL
2016,AC,1200054,ASSIS BRASIL,85321.5,12432.1,2016ASSIS BRASIL
2017,AC,1200054,ASSIS BRASIL,91742.513,13132.34,2017ASSIS BRASIL
2018,AC,1200054,ASSIS BRASIL,91485.893,12532.31,2018ASSIS BRASIL
2015,PR,4102000,ASSIS CHATEAUBRIAND,994455.199,29225.47,2015ASSIS CHATEAUBRIAND
2016,PR,4102000,ASSIS CHATEAUBRIAND,1155198.28,33930.51,2016ASSIS CHATEAUBRIAND
2017,PR,4102000,ASSIS CHATEAUBRIAND,1151801.413,33812.86,2017ASSIS CHATEAUBRIAND
2018,PR,4102000,ASSIS CHATEAUBRIAND,1229023.142,36800.41,2018ASSIS CHATEAUBRIAND
2015,PB,2501351,ASSUNCAO,31496.551,8223.64,2015ASSUNCAO
2016,PB,2501351,ASSUNCAO,34961.489,9019.99,2016ASSUNCAO
2017,PB,2501351,ASSUNCAO,36966.227,9427.75,2017ASSUNCAO
2018,PB,2501351,ASSUNCAO,37529.66,9697.59,2018ASSUNCAO
2015,PI,2201051,ASSUNCAO DO PIAUI,40443.305,5261.94,2015ASSUNCAO DO PIAUI
2016,PI,2201051,ASSUNCAO DO PIAUI,43830.037,5690.0,2016ASSUNCAO DO PIAUI
2017,PI,2201051,ASSUNCAO DO PIAUI,47388.14,6140.75,2017ASSUNCAO DO PIAUI
2018,PI,2201051,ASSUNCAO DO PIAUI,55576.642,7099.72,2018ASSUNCAO DO PIAUI
2015,MG,3104601,ASTOLFO DUTRA,263609.621,18914.37,2015ASTOLFO DUTRA
2016,MG,3104601,ASTOLFO DUTRA,277566.0,19783.75,2016ASTOLFO DUTRA
2017,MG,3104601,ASTOLFO DUTRA,300058.974,21253.65,2017ASTOLFO DUTRA
2018,MG,3104601,ASTOLFO DUTRA,266183.57,18898.37,2018ASTOLFO DUTRA
2015,PR,4102109,ASTORGA,595830.938,22937.75,2015ASTORGA
2016,PR,4102109,ASTORGA,621262.958,23815.04,2016ASTORGA
2017,PR,4102109,ASTORGA,721241.944,27532.52,2017ASTORGA
2018,PR,4102109,ASTORGA,757989.283,29141.11,2018ASTORGA
2015,AL,2700409,ATALAIA,493817.786,10440.56,2015ATALAIA
2015,PR,4102208,ATALAIA,114162.936,28512.22,2015ATALAIA
2016,AL,2700409,ATALAIA,622204.449,13091.32,2016ATALAIA
2016,PR,4102208,ATALAIA,110664.768,27652.37,2016ATALAIA
2017,AL,2700409,ATALAIA,766074.667,16045.46,2017ATALAIA
2017,PR,4102208,ATALAIA,153444.138,38370.63,2017ATALAIA
2018,AL,2700409,ATALAIA,764294.858,16261.59,2018ATALAIA
2018,PR,4102208,ATALAIA,136601.666,35008.12,2018ATALAIA
2015,AM,1300201,ATALAIA DO NORTE,143243.063,7899.58,2015ATALAIA DO NORTE
2016,AM,1300201,ATALAIA DO NORTE,165713.284,8909.8,2016ATALAIA DO NORTE
2017,AM,1300201,ATALAIA DO NORTE,141204.945,7410.78,2017ATALAIA DO NORTE
2018,AM,1300201,ATALAIA DO NORTE,142480.541,7330.0,2018ATALAIA DO NORTE
2015,SC,4201802,ATALANTA,87579.738,26684.87,2015ATALANTA
2016,SC,4201802,ATALANTA,97704.454,29897.32,2016ATALANTA
2017,SC,4201802,ATALANTA,99538.274,30589.51,2017ATALANTA
2018,SC,4201802,ATALANTA,99243.992,30763.79,2018ATALANTA
2015,MG,3104700,ATALEIA,142207.714,10129.48,2015ATALEIA
2016,MG,3104700,ATALEIA,147727.367,10630.16,2016ATALEIA
2017,MG,3104700,ATALEIA,131811.098,9577.9,2017ATALEIA
2018,MG,3104700,ATALEIA,126586.075,9689.69,2018ATALEIA
2015,SP,3504107,ATIBAIA,5559804.672,40527.2,2015ATIBAIA
2016,SP,3504107,ATIBAIA,5583469.773,40328.71,2016ATIBAIA
2017,SP,3504107,ATIBAIA,6466468.2,46293.88,2017ATIBAIA
2018,SP,3504107,ATIBAIA,7140404.267,50498.62,2018ATIBAIA
2015,ES,3200706,ATILIO VIVACQUA,249504.809,22315.07,2015ATILIO VIVACQUA
2016,ES,3200706,ATILIO VIVACQUA,259968.3,22935.01,2016ATILIO VIVACQUA
2017,ES,3200706,ATILIO VIVACQUA,264370.484,22396.69,2017ATILIO VIVACQUA
2018,ES,3200706,ATILIO VIVACQUA,277596.645,23595.12,2018ATILIO VIVACQUA
2015,TO,1702554,AUGUSTINOPOLIS,190942.613,10832.39,2015AUGUSTINOPOLIS
2016,TO,1702554,AUGUSTINOPOLIS,222276.941,12444.82,2016AUGUSTINOPOLIS
2017,TO,1702554,AUGUSTINOPOLIS,235998.142,13046.5,2017AUGUSTINOPOLIS
2018,TO,1702554,AUGUSTINOPOLIS,253786.071,13961.17,2018AUGUSTINOPOLIS
2015,PA,1500909,AUGUSTO CORREA,287174.065,6571.49,2015AUGUSTO CORREA
2016,PA,1500909,AUGUSTO CORREA,309983.047,7008.91,2016AUGUSTO CORREA
2017,PA,1500909,AUGUSTO CORREA,332780.337,7439.09,2017AUGUSTO CORREA
2018,PA,1500909,AUGUSTO CORREA,305846.148,6719.53,2018AUGUSTO CORREA
2015,MG,3104809,AUGUSTO DE LIMA,58769.434,11658.29,2015AUGUSTO DE LIMA
2016,MG,3104809,AUGUSTO DE LIMA,63784.894,12675.85,2016AUGUSTO DE LIMA
2017,MG,3104809,AUGUSTO DE LIMA,64556.35,12852.15,2017AUGUSTO DE LIMA
2018,MG,3104809,AUGUSTO DE LIMA,71274.576,14581.54,2018AUGUSTO DE LIMA
2015,RS,4301503,AUGUSTO PESTANA,261276.468,36567.74,2015AUGUSTO PESTANA
2016,RS,4301503,AUGUSTO PESTANA,297487.064,41799.5,2016AUGUSTO PESTANA
2017,RS,4301503,AUGUSTO PESTANA,305652.99,43104.36,2017AUGUSTO PESTANA
2018,RS,4301503,AUGUSTO PESTANA,339861.465,50680.21,2018AUGUSTO PESTANA
2015,RN,2401305,AUGUSTO SEVERO,74529.028,7670.75,2015AUGUSTO SEVERO
2016,RN,2401305,AUGUSTO SEVERO,78043.555,8011.04,2016AUGUSTO SEVERO
2017,RN,2401305,AUGUSTO SEVERO,83513.792,8549.73,2017AUGUSTO SEVERO
2018,RN,2401305,AUGUSTO SEVERO,84199.257,8736.18,2018AUGUSTO SEVERO
2015,RS,4301552,AUREA,89588.239,24005.42,2015AUREA
2016,RS,4301552,AUREA,104342.383,28011.38,2016AUREA
2017,RS,4301552,AUREA,98348.031,26451.86,2017AUREA
2018,RS,4301552,AUREA,108018.159,30231.78,2018AUREA
2015,BA,2902401,AURELINO LEAL,106729.401,8154.13,2015AURELINO LEAL
2016,BA,2902401,AURELINO LEAL,115245.557,8940.0,2016AURELINO LEAL
2017,BA,2902401,AURELINO LEAL,104856.697,8252.53,2017AURELINO LEAL
2018,BA,2902401,AURELINO LEAL,106735.942,9065.39,2018AURELINO LEAL
2015,SP,3504206,AURIFLAMA,270577.066,18085.49,2015AURIFLAMA
2016,SP,3504206,AURIFLAMA,290767.801,19353.55,2016AURIFLAMA
2017,SP,3504206,AURIFLAMA,294993.261,19555.4,2017AURIFLAMA
2018,SP,3504206,AURIFLAMA,304810.51,20155.43,2018AURIFLAMA
2015,GO,5202601,AURILANDIA,54772.432,15613.58,2015AURILANDIA
2016,GO,5202601,AURILANDIA,56258.508,16236.22,2016AURILANDIA
2017,GO,5202601,AURILANDIA,57513.547,16807.0,2017AURILANDIA
2018,GO,5202601,AURILANDIA,56895.423,17869.17,2018AURILANDIA
2015,CE,2301703,AURORA,169293.034,6881.27,2015AURORA
2015,SC,4201901,AURORA,152886.919,26945.17,2015AURORA
2016,CE,2301703,AURORA,175856.002,7163.76,2016AURORA
2016,SC,4201901,AURORA,150186.761,26436.68,2016AURORA
2017,CE,2301703,AURORA,194773.274,7951.23,2017AURORA
2017,SC,4201901,AURORA,166813.352,29327.24,2017AURORA
2018,CE,2301703,AURORA,185520.585,7511.26,2018AURORA
2018,SC,4201901,AURORA,210338.349,37057.5,2018AURORA
2015,PA,1500958,AURORA DO PARA,257267.559,8723.3,2015AURORA DO PARA
2016,PA,1500958,AURORA DO PARA,298797.798,9962.92,2016AURORA DO PARA
2017,PA,1500958,AURORA DO PARA,277393.89,9103.54,2017AURORA DO PARA
2018,PA,1500958,AURORA DO PARA,260842.667,8442.6,2018AURORA DO PARA
2015,TO,1702703,AURORA DO TOCANTINS,37444.857,10169.71,2015AURORA DO TOCANTINS
2016,TO,1702703,AURORA DO TOCANTINS,41486.748,11185.43,2016AURORA DO TOCANTINS
2017,TO,1702703,AURORA DO TOCANTINS,40971.739,10969.68,2017AURORA DO TOCANTINS
2018,TO,1702703,AURORA DO TOCANTINS,42070.71,11275.99,2018AURORA DO TOCANTINS
2015,AM,1300300,AUTAZES,265111.266,7158.78,2015AUTAZES
2016,AM,1300300,AUTAZES,289803.929,7676.52,2016AUTAZES
2017,AM,1300300,AUTAZES,328192.709,8534.68,2017AUTAZES
2018,AM,1300300,AUTAZES,357097.657,9196.44,2018AUTAZES
2015,SP,3504305,AVAI,263410.581,49935.66,2015AVAI
2016,SP,3504305,AVAI,281158.298,52988.75,2016AVAI
2017,SP,3504305,AVAI,266052.337,49850.54,2017AVAI
2018,SP,3504305,AVAI,271908.052,50644.08,2018AVAI
2015,SP,3504404,AVANHANDAVA,295767.794,23254.01,2015AVANHANDAVA
2016,SP,3504404,AVANHANDAVA,229791.072,17788.44,2016AVANHANDAVA
2017,SP,3504404,AVANHANDAVA,382119.741,29142.75,2017AVANHANDAVA
2018,SP,3504404,AVANHANDAVA,319465.294,23782.13,2018AVANHANDAVA
2015,SP,3504503,AVARE,2180929.43,24675.33,2015AVARE
2016,SP,3504503,AVARE,2546313.676,28630.21,2016AVARE
2017,SP,3504503,AVARE,2639476.333,29498.28,2017AVARE
2018,SP,3504503,AVARE,2737160.757,30391.62,2018AVARE
2015,PA,1501006,AVEIRO,97996.344,6142.82,2015AVEIRO
2016,PA,1501006,AVEIRO,120567.393,7559.08,2016AVEIRO
2017,PA,1501006,AVEIRO,144716.247,9074.83,2017AVEIRO
2018,PA,1501006,AVEIRO,118079.456,7212.72,2018AVEIRO
2015,PI,2201101,AVELINO LOPES,64252.605,5619.93,2015AVELINO LOPES
2016,PI,2201101,AVELINO LOPES,71047.219,6193.64,2016AVELINO LOPES
2017,PI,2201101,AVELINO LOPES,77761.591,6760.11,2017AVELINO LOPES
2018,PI,2201101,AVELINO LOPES,79068.611,7027.07,2018AVELINO LOPES
2015,GO,5202809,AVELINOPOLIS,47837.342,19142.59,2015AVELINOPOLIS
2016,GO,5202809,AVELINOPOLIS,45911.102,18393.87,2016AVELINOPOLIS
2017,GO,5202809,AVELINOPOLIS,47150.97,18905.76,2017AVELINOPOLIS
2018,GO,5202809,AVELINOPOLIS,44437.71,18324.83,2018AVELINOPOLIS
2015,MA,2101103,AXIXA,61581.66,5196.76,2015AXIXA
2016,MA,2101103,AXIXA,70310.026,5900.97,2016AXIXA
2017,MA,2101103,AXIXA,68770.538,5742.84,2017AXIXA
2018,MA,2101103,AXIXA,73994.006,6127.36,2018AXIXA
2015,TO,1702901,AXIXA DO TOCANTINS,92032.185,9481.99,2015AXIXA DO TOCANTINS
2016,TO,1702901,AXIXA DO TOCANTINS,104586.294,10736.71,2016AXIXA DO TOCANTINS
2017,TO,1702901,AXIXA DO TOCANTINS,103841.701,10622.11,2017AXIXA DO TOCANTINS
2018,TO,1702901,AXIXA DO TOCANTINS,120576.533,12398.62,2018AXIXA DO TOCANTINS
2015,TO,1703008,BABACULANDIA,91999.911,8569.29,2015BABACULANDIA
2016,TO,1703008,BABACULANDIA,101667.488,9462.72,2016BABACULANDIA
2017,TO,1703008,BABACULANDIA,102828.557,9563.67,2017BABACULANDIA
2018,TO,1703008,BABACULANDIA,105415.156,9887.0,2018BABACULANDIA
2015,MA,2101202,BACABAL,1017126.396,9908.1,2015BACABAL
2016,MA,2101202,BACABAL,1129028.542,10959.31,2016BACABAL
2017,MA,2101202,BACABAL,1133533.042,10966.95,2017BACABAL
2018,MA,2101202,BACABAL,1138527.684,10881.15,2018BACABAL
2015,MA,2101251,BACABEIRA,281331.993,16995.83,2015BACABEIRA
2016,MA,2101251,BACABEIRA,344800.616,20509.2,2016BACABEIRA
2017,MA,2101251,BACABEIRA,339374.566,19901.16,2017BACABEIRA
2018,MA,2101251,BACABEIRA,307166.977,18224.09,2018BACABEIRA
2015,MA,2101301,BACURI,84818.109,4892.88,2015BACURI
2016,MA,2101301,BACURI,90822.59,5223.29,2016BACURI
2017,MA,2101301,BACURI,96548.479,5537.62,2017BACURI
2018,MA,2101301,BACURI,98469.909,5320.4,2018BACURI
2015,MA,2101350,BACURITUBA,28661.378,5200.76,2015BACURITUBA
2016,MA,2101350,BACURITUBA,33775.75,6092.31,2016BACURITUBA
2017,MA,2101350,BACURITUBA,35101.104,6297.29,2017BACURITUBA
2018,MA,2101350,BACURITUBA,35151.694,6258.09,2018BACURITUBA
2015,SP,3504602,BADY BASSITT,316782.108,19364.39,2015BADY BASSITT
2016,SP,3504602,BADY BASSITT,323290.18,19470.62,2016BADY BASSITT
2017,SP,3504602,BADY BASSITT,340196.1,20198.07,2017BADY BASSITT
2018,SP,3504602,BADY BASSITT,353420.964,20504.81,2018BADY BASSITT
2015,MG,3104908,BAEPENDI,239821.641,12499.82,2015BAEPENDI
2016,MG,3104908,BAEPENDI,271019.125,14077.45,2016BAEPENDI
2017,MG,3104908,BAEPENDI,262747.238,13603.27,2017BAEPENDI
2018,MG,3104908,BAEPENDI,274668.627,14385.08,2018BAEPENDI
2015,RS,4301602,BAGE,2564035.472,21060.01,2015BAGE
2016,RS,4301602,BAGE,2846230.296,23332.43,2016BAGE
2017,RS,4301602,BAGE,2840942.667,23246.59,2017BAGE
2018,RS,4301602,BAGE,2977723.151,24620.88,2018BAGE
2015,PA,1501105,BAGRE,147606.509,5217.25,2015BAGRE
2016,PA,1501105,BAGRE,164989.13,5676.56,2016BAGRE
2017,PA,1501105,BAGRE,176250.44,5912.86,2017BAGRE
2018,PA,1501105,BAGRE,207936.326,6929.13,2018BAGRE
2015,PB,2501401,BAIA DA TRAICAO,70977.336,8041.85,2015BAIA DA TRAICAO
2016,PB,2501401,BAIA DA TRAICAO,77382.839,8645.16,2016BAIA DA TRAICAO
2017,PB,2501401,BAIA DA TRAICAO,79806.381,8798.94,2017BAIA DA TRAICAO
2018,PB,2501401,BAIA DA TRAICAO,86182.897,9647.7,2018BAIA DA TRAICAO
2015,RN,2401404,BAIA FORMOSA,143905.985,15672.62,2015BAIA FORMOSA
2016,RN,2401404,BAIA FORMOSA,131130.485,14180.87,2016BAIA FORMOSA
2017,RN,2401404,BAIA FORMOSA,134750.017,14475.24,2017BAIA FORMOSA
2018,RN,2401404,BAIA FORMOSA,149062.584,16170.82,2018BAIA FORMOSA
2015,BA,2902500,BAIANOPOLIS,116942.103,8238.26,2015BAIANOPOLIS
2016,BA,2902500,BAIANOPOLIS,128353.235,8999.67,2016BAIANOPOLIS
2017,BA,2902500,BAIANOPOLIS,144539.723,10091.44,2017BAIANOPOLIS
2018,BA,2902500,BAIANOPOLIS,171337.967,12394.24,2018BAIANOPOLIS
2015,PA,1501204,BAIAO,307389.016,7024.91,2015BAIAO
2016,PA,1501204,BAIAO,338689.749,7533.81,2016BAIAO
2017,PA,1501204,BAIAO,356595.279,7733.58,2017BAIAO
2018,PA,1501204,BAIAO,346806.911,7471.71,2018BAIAO
2015,BA,2902609,BAIXA GRANDE,132444.767,6248.28,2015BAIXA GRANDE
2016,BA,2902609,BAIXA GRANDE,137332.925,6419.53,2016BAIXA GRANDE
2017,BA,2902609,BAIXA GRANDE,141311.606,6602.42,2017BAIXA GRANDE
2018,BA,2902609,BAIXA GRANDE,159362.988,7778.36,2018BAIXA GRANDE
2015,PI,2201150,BAIXA GRANDE DO RIBEIRO,559741.402,49896.72,2015BAIXA GRANDE DO RIBEIRO
2016,PI,2201150,BAIXA GRANDE DO RIBEIRO,238069.878,21064.4,2016BAIXA GRANDE DO RIBEIRO
2017,PI,2201150,BAIXA GRANDE DO RIBEIRO,744552.833,65455.19,2017BAIXA GRANDE DO RIBEIRO
